platform,country,region,category,sound_type,duration_sec,views,likes,comments,trend_label,genre,publish_dayofweek,publish_period,creator_avg_views,title_length,completion_rate,traffic_source
1,Ca,North America,Automotive,trending,25,37884,1791,143,rising,Education,Friday,Morning,130373.9,28,0.752,Following
1,Ca,North America,Food,licensed,25,32561,1934,200,stable,Dance,Sunday,Morning,102133.2,17,0.52,ForYou
1,Us,North America,Music,original,24,35592,2202,204,seasonal,Comedy,Sunday,Evening,101657.1,23,0.504,ForYou
1,Mx,North America,Science,trending,21,370207,24693,3750,seasonal,Fashion,Tuesday,Evening,105616,21,0.848,Search
1,Mx,North America,Food,original,34,13412,627,66,rising,Travel,Sunday,Night,84206,23,0.647,Following
1,Ca,North America,Fashion,licensed,37,115218,6947,913,declining,Comedy,Sunday,Night,80481.8,13,0.589,Following
1,Ca,North America,Art,original,56,72505,4355,461,seasonal,Pets,Tuesday,Evening,128635.5,20,0.791,ForYou
1,Mx,North America,Pets,licensed,24,275042,16537,2018,stable,Education,Friday,Evening,78225,16,0.529,Following
1,Mx,North America,Fitness,original,36,37876,1662,152,stable,Pets,Friday,Evening,93238.5,17,0.681,Following
1,Mx,North America,Sports,original,24,96494,9476,885,rising,Lifestyle,Friday,Afternoon,92280.2,24,0.671,Search
1,Ca,North America,News,trending,20,15320,1284,137,rising,Beauty,Friday,Evening,96398.5,22,0.545,Search
1,Ca,North America,Science,original,34,60695,4820,436,seasonal,Food,Thursday,Night,78592,14,0.712,ForYou
1,Us,North America,Sports,original,65,12288,575,81,seasonal,Fashion,Friday,Evening,94740.9,20,0.609,ForYou
1,Us,North America,Fashion,trending,47,16304,1471,198,stable,Comedy,Monday,Evening,108022.1,20,0.804,ForYou
1,Us,North America,Gaming,original,33,12304,676,82,stable,Gaming,Monday,Night,84461,29,0.624,ForYou
1,Mx,North America,DIY,trending,47,12227,327,44,seasonal,Sports,Friday,Evening,80018.9,26,0.826,ForYou
1,Us,North America,Beauty,licensed,41,21337,1292,165,declining,Education,Monday,Evening,99200.2,24,0.693,ForYou
1,Us,North America,Beauty,licensed,39,32954,3333,507,rising,Music,Sunday,Afternoon,101280.2,21,0.846,External
1,Mx,North America,Beauty,original,34,274288,20570,2992,declining,Beauty,Tuesday,Afternoon,82901.5,27,0.744,ForYou
2,Mx,North America,Music,original,33,245502,5083,713,declining,Dance,Thursday,Afternoon,85893.3,25,0.436,Suggested
2,Ca,North America,Comedy,trending,62,188775,5599,649,declining,Music,Friday,Evening,101916.4,24,0.439,Home
2,Us,North America,Comedy,original,33,88995,2972,466,declining,Beauty,Saturday,Morning,107227.4,24,0.403,Suggested
2,Ca,North America,Tech,licensed,39,8848,345,55,stable,Beauty,Wednesday,Afternoon,106295.8,25,0.649,Search
2,Mx,North America,Travel,original,17,111894,3342,421,declining,Food,Thursday,Afternoon,77064.7,15,0.747,Home
2,Ca,North America,Pets,trending,63,58942,3252,303,stable,Sports,Sunday,Evening,123474.6,26,0.746,Search
2,Mx,North America,Finance,licensed,21,103631,2258,208,declining,Food,Sunday,Evening,98396.5,23,0.486,Suggested
2,Us,North America,Comedy,licensed,50,76077,2018,124,seasonal,Fashion,Friday,Afternoon,83156.5,19,0.484,Suggested
2,Ca,North America,Education,licensed,14,80257,3674,529,stable,Travel,Monday,Evening,89719.5,17,0.521,Search
2,Ca,North America,News,trending,45,106331,2352,234,stable,Food,Sunday,Afternoon,114135.1,18,0.524,Suggested
1,Us,North America,Fashion,licensed,24,41658,1884,179,stable,Sports,Sunday,Evening,107717.7,26,0.796,Search
1,Us,North America,Sports,licensed,15,166522,7089,979,rising,Education,Friday,Afternoon,107717.7,27,0.82,External
1,Ca,North America,Food,original,25,108294,7712,925,stable,Fashion,Friday,Evening,92976.5,22,0.508,ForYou
1,Us,North America,Food,licensed,20,41710,4087,592,declining,Gaming,Friday,Evening,115022.7,29,0.81,External
1,Us,North America,Fashion,original,31,21914,1772,160,seasonal,Education,Friday,Evening,91102.6,27,0.842,Following
1,Ca,North America,Comedy,trending,32,26640,3286,343,declining,Dance,Friday,Night,71447.6,22,0.512,ForYou
1,Us,North America,DIY,licensed,23,86959,6126,591,declining,Education,Friday,Evening,98910.3,18,0.848,ForYou
1,Us,North America,Fashion,licensed,27,30698,2641,325,seasonal,Food,Friday,Afternoon,93389,20,0.556,ForYou
1,Ca,North America,Lifestyle,trending,28,28267,1917,181,rising,Tech,Saturday,Evening,72726.1,29,0.514,Search
1,Mx,North America,Fashion,original,20,251805,12335,1034,declining,Music,Sunday,Morning,132796.4,24,0.67,ForYou
1,Ca,North America,Food,licensed,18,222473,24243,4064,rising,Travel,Saturday,Evening,107743.7,23,0.6,Following
1,Us,North America,Travel,trending,49,31583,2523,189,declining,Sports,Saturday,Afternoon,96533.9,22,0.569,ForYou
1,Mx,North America,Beauty,original,22,30483,1618,231,stable,Gaming,Wednesday,Night,107227.4,30,0.505,ForYou
1,Ca,North America,Food,original,15,181545,12794,1428,stable,Dance,Saturday,Morning,106173.2,22,0.607,ForYou
1,Mx,North America,Lifestyle,original,8,38237,2256,216,rising,Music,Wednesday,Evening,83527.1,17,0.588,ForYou
1,Mx,North America,Comedy,original,34,19908,1538,110,stable,Food,Saturday,Evening,96533.9,14,0.515,Following
1,Ca,North America,DIY,trending,46,98582,3920,292,seasonal,Gaming,Thursday,Afternoon,83156.5,27,0.567,External
2,Mx,North America,Finance,original,90,125334,6655,904,rising,Fashion,Sunday,Afternoon,101916.4,20,0.45,Home
2,Ca,North America,Sports,trending,31,60889,2495,240,seasonal,Travel,Friday,Evening,98366.2,21,0.458,Suggested
2,Mx,North America,Beauty,trending,26,49050,3183,329,stable,Education,Tuesday,Evening,96398.5,29,0.7,Home
2,Ca,North America,Tech,original,50,71095,3770,469,stable,Sports,Friday,Evening,92871.7,26,0.664,Suggested
2,Mx,North America,DIY,original,38,153073,5171,654,seasonal,Sports,Saturday,Evening,84304,22,0.453,Suggested
2,Mx,North America,Tech,trending,21,116240,3044,319,seasonal,Food,Tuesday,Afternoon,118319.2,16,0.719,External
2,Mx,North America,Food,original,33,72087,2047,292,stable,Fashion,Sunday,Morning,109141.8,20,0.618,Suggested
2,Ca,North America,Travel,licensed,24,27909,1756,272,rising,Sports,Friday,Night,105870.4,28,0.737,Home
2,Mx,North America,Travel,licensed,39,123189,5840,715,declining,Tech,Friday,Morning,68775.5,29,0.551,Home
1,Mx,North America,Pets,original,27,126842,5936,744,stable,Dance,Friday,Evening,95525.4,22,0.656,External
1,Us,North America,News,licensed,44,58865,3270,262,rising,Travel,Saturday,Evening,94693.5,27,0.716,Following
1,Us,North America,Fitness,licensed,18,34933,1285,132,rising,Gaming,Saturday,Evening,101576.1,27,0.572,Search
1,Us,North America,Finance,licensed,30,28784,1755,164,seasonal,Tech,Friday,Night,104341.6,26,0.68,ForYou
1,Ca,North America,Pets,original,12,40221,2037,286,rising,Beauty,Sunday,Evening,84030.9,27,0.567,Following
1,Us,North America,Beauty,trending,33,10142,936,116,declining,Fashion,Sunday,Evening,82588.7,22,0.655,ForYou
1,Mx,North America,Food,licensed,33,155469,10051,634,declining,Pets,Saturday,Afternoon,101377.8,19,0.509,ForYou
1,Ca,North America,Gaming,trending,52,95738,4851,395,seasonal,Beauty,Friday,Evening,106096.4,24,0.677,ForYou
1,Ca,North America,Science,trending,29,758463,39770,3586,stable,Gaming,Friday,Evening,110084.9,29,0.686,ForYou
1,Mx,North America,Education,original,40,124599,6176,512,stable,Lifestyle,Monday,Evening,87413.2,21,0.745,Search
1,Mx,North America,DIY,trending,16,4205,436,64,seasonal,Pets,Friday,Evening,108537.2,26,0.738,ForYou
1,Us,North America,Fashion,trending,65,268792,21853,2991,rising,Travel,Tuesday,Afternoon,96398.5,27,0.6,ForYou
1,Ca,North America,Food,trending,21,826147,52225,5116,declining,Education,Friday,Afternoon,114801.6,29,0.581,Following
1,Mx,North America,Art,licensed,49,70141,6971,936,stable,Food,Friday,Afternoon,79760.5,27,0.771,ForYou
1,Us,North America,Gaming,original,22,311972,13020,1941,seasonal,Dance,Friday,Afternoon,115103.2,23,0.614,ForYou
1,Us,North America,DIY,trending,33,23202,2527,244,seasonal,Travel,Thursday,Morning,94144.9,20,0.667,ForYou
2,Mx,North America,Travel,licensed,41,144265,4461,585,seasonal,Dance,Monday,Morning,118638.2,17,0.434,Home
2,Mx,North America,Education,original,32,19065,973,107,rising,Travel,Sunday,Evening,84080.5,19,0.572,Suggested
2,Mx,North America,Food,licensed,33,7043,454,50,rising,Gaming,Friday,Morning,81001,29,0.461,Home
2,Ca,North America,Finance,trending,45,50235,1608,175,seasonal,Education,Wednesday,Evening,85804.6,30,0.747,Suggested
2,Us,North America,Fashion,original,90,3240,77,6,stable,Fashion,Wednesday,Afternoon,150203.4,16,0.477,Home
2,Ca,North America,Sports,licensed,39,44525,1904,241,rising,Pets,Tuesday,Evening,92388.3,20,0.677,Search
2,Us,North America,Travel,trending,53,79372,2828,229,stable,Lifestyle,Thursday,Evening,96533.9,22,0.406,Suggested
2,Ca,North America,Finance,trending,52,258546,10660,1160,seasonal,Food,Tuesday,Night,103650.5,20,0.733,Home
2,Mx,North America,Sports,trending,67,65060,2559,341,declining,Sports,Tuesday,Afternoon,81314.2,22,0.484,Search
1,Us,North America,Fashion,original,32,44218,3246,340,seasonal,Fashion,Friday,Morning,101492.8,16,0.519,Following
1,Ca,North America,Science,original,46,26101,1753,135,declining,Fashion,Friday,Evening,87019,21,0.591,Search
1,Mx,North America,News,trending,23,45091,3804,350,stable,Sports,Sunday,Evening,112761.3,22,0.67,Following
1,Mx,North America,Education,licensed,35,550451,37809,3954,declining,Beauty,Tuesday,Evening,95029.2,22,0.543,Following
1,Us,North America,Education,original,18,18364,1592,208,stable,Lifestyle,Sunday,Afternoon,108022.1,26,0.744,ForYou
1,Ca,North America,Gaming,original,47,138368,10160,711,stable,Lifestyle,Friday,Morning,96533.9,21,0.662,ForYou
1,Ca,North America,Fitness,trending,21,82976,5115,505,seasonal,Comedy,Wednesday,Evening,98301.3,11,0.5,ForYou
1,Mx,North America,News,licensed,24,85931,4060,302,seasonal,Education,Friday,Evening,87342.1,18,0.625,Search
1,Ca,North America,Art,licensed,33,34263,2912,329,rising,Tech,Friday,Afternoon,89534.9,31,0.509,ForYou
1,Mx,North America,Comedy,trending,29,17009,1342,118,rising,Lifestyle,Monday,Evening,104730.1,26,0.631,ForYou
2,Mx,North America,Gaming,licensed,68,178253,6212,667,seasonal,Tech,Thursday,Night,90837.3,29,0.604,External
2,Us,North America,Lifestyle,licensed,52,18469,806,117,rising,Pets,Wednesday,Morning,88998.8,20,0.698,Suggested
2,Ca,North America,News,licensed,28,99244,3709,382,seasonal,Beauty,Friday,Evening,84080.5,20,0.461,Search
2,Ca,North America,Travel,trending,63,396548,16186,1763,declining,Sports,Tuesday,Evening,87996.6,26,0.514,Suggested
2,Mx,North America,Science,original,47,170771,7973,920,declining,Pets,Thursday,Afternoon,90695,20,0.683,Suggested
1,Ca,North America,Fashion,original,28,393025,27072,1909,declining,Sports,Friday,Evening,91699.8,24,0.718,Search
1,Us,North America,Fashion,licensed,31,61475,3513,525,stable,Tech,Friday,Afternoon,116192.9,26,0.719,Following
1,Us,North America,DIY,trending,24,198910,15877,1261,declining,Fashion,Thursday,Morning,92280.2,21,0.658,External
1,Mx,North America,Music,trending,36,15664,1447,158,rising,Tech,Saturday,Evening,118476.8,25,0.828,Search
1,Mx,North America,DIY,original,51,39815,3031,322,seasonal,Fashion,Sunday,Night,99200.2,19,0.704,External
1,Us,North America,Automotive,original,23,29653,2011,240,seasonal,Education,Friday,Night,91694.7,29,0.596,ForYou
1,Us,North America,Fitness,original,50,89420,6814,712,declining,Sports,Friday,Afternoon,111539.1,28,0.822,External
1,Ca,North America,Beauty,licensed,48,587728,32092,2856,seasonal,Music,Friday,Evening,121071.3,26,0.838,ForYou
1,Us,North America,Finance,original,16,25835,1173,159,declining,Dance,Thursday,Afternoon,88068.7,17,0.825,External
1,Ca,North America,Fashion,original,52,36172,1410,178,declining,Dance,Friday,Night,103607.3,25,0.719,External
2,Ca,North America,Science,licensed,27,27534,1233,110,rising,Fashion,Tuesday,Afternoon,108833.3,19,0.415,Suggested
2,Us,North America,Fitness,licensed,37,21795,394,28,rising,Pets,Monday,Morning,77522.5,20,0.541,External
2,Us,North America,Beauty,original,53,165384,11387,1389,rising,Beauty,Tuesday,Morning,88981.6,24,0.702,External
2,Us,North America,Art,licensed,22,32185,1386,165,stable,Tech,Friday,Night,100266.4,31,0.532,Suggested
2,Mx,North America,Education,licensed,49,48550,1511,207,declining,Sports,Friday,Night,101083,22,0.724,Home
2,Ca,North America,Art,original,76,42409,908,64,declining,Music,Sunday,Evening,87499.9,21,0.655,Suggested
2,Mx,North America,Art,original,11,67970,1999,166,rising,Music,Friday,Night,83358.1,26,0.445,Home
1,Us,North America,Pets,trending,23,70848,4845,652,declining,Travel,Friday,Evening,104933.1,20,0.539,ForYou
1,Us,North America,Science,trending,56,63104,4308,368,rising,Lifestyle,Tuesday,Morning,96474.3,21,0.83,Search
1,Ca,North America,Music,original,30,225159,17101,1975,rising,Music,Saturday,Afternoon,154865.6,23,0.753,Search
1,Mx,North America,Lifestyle,licensed,46,46160,2894,236,rising,Fashion,Tuesday,Evening,86206.8,20,0.557,ForYou
1,Us,North America,DIY,licensed,24,113531,9190,1188,stable,Comedy,Thursday,Evening,103308.4,28,0.504,External
1,Us,North America,Lifestyle,licensed,25,216765,17182,2374,declining,Dance,Thursday,Evening,93427.1,22,0.784,External
1,Ca,North America,Education,original,36,140916,13443,1130,declining,Comedy,Friday,Evening,87740.9,11,0.797,External
1,Us,North America,Fashion,licensed,21,19488,1419,132,rising,Dance,Tuesday,Evening,108022.1,25,0.629,Following
1,Ca,North America,Education,trending,18,241446,23102,2222,seasonal,Tech,Sunday,Evening,83079,31,0.728,ForYou
1,Mx,North America,Tech,licensed,40,12372,892,66,stable,Sports,Friday,Evening,98045.2,26,0.64,Following
1,Ca,North America,Gaming,trending,47,59635,4053,595,rising,Sports,Friday,Morning,87549.4,24,0.845,Search
1,Ca,North America,Music,trending,39,77471,4181,618,stable,Beauty,Friday,Evening,132431.6,22,0.633,External
1,Us,North America,Science,original,30,28383,1461,175,declining,Music,Tuesday,Morning,99253.8,23,0.773,ForYou
2,Mx,North America,Music,trending,29,6903,228,37,declining,Fashion,Tuesday,Morning,95540.6,21,0.603,Search
2,Us,North America,Music,original,28,60945,2222,311,rising,Comedy,Friday,Evening,96474.3,17,0.664,Home
2,Ca,North America,Gaming,trending,44,76022,2970,294,stable,Gaming,Friday,Afternoon,100207.3,27,0.648,Suggested
2,Ca,North America,Finance,original,36,554177,12734,1979,rising,Fashion,Tuesday,Evening,117342.2,21,0.483,Suggested
2,Us,North America,Science,licensed,25,180189,4008,565,seasonal,Travel,Tuesday,Night,92877.7,26,0.444,Suggested
2,Us,North America,Sports,original,25,50859,2838,229,declining,Sports,Friday,Afternoon,99230,26,0.5,Search
2,Us,North America,Fitness,trending,38,927411,46274,7803,rising,Education,Friday,Night,99893.3,16,0.616,Suggested
2,Ca,North America,Music,original,33,54931,2023,223,rising,Sports,Friday,Morning,114247.5,22,0.718,Home
1,Ca,North America,Fashion,trending,31,150420,14696,1584,stable,Travel,Wednesday,Evening,90412.1,17,0.777,External
1,Us,North America,Automotive,trending,30,84824,5081,821,rising,Comedy,Monday,Afternoon,98709.4,22,0.723,ForYou
1,Mx,North America,Travel,licensed,7,84465,6574,406,declining,Travel,Friday,Evening,79597.8,20,0.757,ForYou
1,Us,North America,Science,trending,45,77547,3746,270,declining,Comedy,Friday,Night,92656.5,28,0.631,External
1,Mx,North America,Education,trending,28,289858,30319,2469,stable,Music,Monday,Evening,85253.7,23,0.525,ForYou
1,Mx,North America,Lifestyle,licensed,29,379764,22124,2940,declining,Tech,Tuesday,Morning,94123.3,24,0.741,ForYou
1,Mx,North America,Comedy,trending,43,17147,1725,165,rising,Food,Wednesday,Night,115427,24,0.616,ForYou
1,Mx,North America,Lifestyle,trending,55,16475,837,129,rising,Education,Saturday,Afternoon,96426.1,22,0.829,Search
1,Ca,North America,Lifestyle,trending,23,235207,10876,866,rising,Comedy,Sunday,Morning,131156,25,0.622,Search
1,Ca,North America,Beauty,original,44,189584,8064,1164,stable,Travel,Saturday,Evening,95967.2,23,0.673,ForYou
1,Us,North America,DIY,licensed,30,45475,2114,162,stable,Gaming,Saturday,Evening,116192.9,28,0.6,Search
1,Ca,North America,Comedy,trending,24,363192,20928,1657,declining,Travel,Wednesday,Afternoon,132974.8,29,0.579,Following
1,Us,North America,Tech,trending,28,139271,7290,721,stable,Tech,Sunday,Evening,89927.8,26,0.779,ForYou
1,Us,North America,Food,licensed,68,113807,5125,590,declining,Fashion,Thursday,Afternoon,96618.9,18,0.826,Following
1,Ca,North America,Pets,original,32,326015,18851,2314,rising,DIY,Friday,Evening,114247.5,19,0.722,ForYou
1,Us,North America,Education,trending,25,292639,12321,1925,seasonal,Tech,Friday,Afternoon,93238.5,31,0.756,Following
1,Ca,North America,Gaming,trending,31,97835,5949,438,declining,Pets,Saturday,Evening,92542.5,19,0.723,Following
2,Us,North America,Art,original,31,243190,11252,1572,declining,Pets,Friday,Night,105650.7,24,0.481,Home
2,Ca,North America,Fitness,licensed,11,226381,7772,566,seasonal,Sports,Friday,Evening,87560.6,26,0.664,Suggested
2,Ca,North America,Music,trending,43,17360,565,57,declining,Pets,Friday,Evening,130631.3,20,0.693,Suggested
2,Us,North America,Comedy,trending,75,587556,40423,5839,declining,Beauty,Saturday,Evening,108022.1,22,0.533,External
2,Mx,North America,News,licensed,31,59737,2178,208,declining,Travel,Friday,Afternoon,110281.5,20,0.419,Home
2,Ca,North America,Music,licensed,39,14388,873,57,declining,Pets,Saturday,Evening,76368,20,0.651,External
2,Us,North America,Sports,licensed,41,23402,682,61,seasonal,Sports,Friday,Afternoon,109552,22,0.554,Search
1,Us,North America,Fitness,licensed,26,187497,19240,2273,seasonal,Sports,Wednesday,Night,98586,24,0.727,External
1,Us,North America,Pets,trending,13,67697,3097,359,stable,Travel,Sunday,Evening,109492.6,26,0.777,ForYou
1,Us,North America,Gaming,licensed,20,12711,1280,137,seasonal,Pets,Saturday,Evening,102408.3,19,0.71,ForYou
1,Us,North America,Food,original,29,25635,2100,287,rising,Pets,Friday,Morning,63523.5,22,0.676,ForYou
1,Us,North America,Comedy,licensed,38,21402,1547,157,stable,Sports,Tuesday,Morning,93418,26,0.789,Following
1,Ca,North America,Travel,licensed,24,22675,900,146,seasonal,Music,Saturday,Evening,119864.1,23,0.779,ForYou
1,Ca,North America,Food,original,12,106922,9132,643,declining,Beauty,Saturday,Afternoon,77446,21,0.517,ForYou
1,Us,North America,Beauty,trending,44,105548,11692,1508,rising,Travel,Wednesday,Evening,112535.6,19,0.836,ForYou
1,Us,North America,Sports,trending,36,124418,12773,920,declining,Music,Sunday,Evening,102133.2,26,0.694,ForYou
1,Us,North America,Sports,trending,34,62566,5207,682,declining,Music,Wednesday,Evening,109552,26,0.588,ForYou
1,Us,North America,DIY,licensed,29,122936,6621,823,rising,Tech,Monday,Evening,68775.5,31,0.797,External
1,Us,North America,Sports,licensed,32,170225,10948,751,declining,Comedy,Friday,Evening,103279.3,14,0.534,ForYou
1,Ca,North America,Beauty,original,21,136492,8955,1243,declining,Pets,Monday,Afternoon,120866.4,20,0.681,ForYou
